NAME,Total_Population,Median_Household_Income,Mean_Household_Income,Under_5,Age_5_to_9,Age_10_to_14,Age_15_to_19,Age_20_to_24,Age_25_to_34,Age_35_to_44,Age_45_to_54,Age_55_to_64,Age_65_to_74,Age_75_plus,Income_Less_10k,Income_10k_15k,Income_15k_20k,Income_20k_25k,Income_25k_35k,Income_35k_50k,Income_50k_75k,Income_75k_100k,Income_100k_150k,Income_150k_200k,Income_200k_plus,White_Alone,Black_Alone,American_Indian_Alone,Asian_Alone,Pacific_Islander_Alone,Other_Race_Alone,Two_Or_More_Races,No_Schooling,High_School_Grad,Associates_Degree,Bachelors_Degree,Graduate_or_Professional_Degree,Total_Male,Total_Female,state,county,tract,block group
"Block Group 1, Census Tract 100.01, Jefferson County, Alabama",2449.0,35603.0,34641700.0,86.0,117.0,173.0,157.0,9.0,0.0,0.0,8.0,133.0,75.0,52.0,8.0,63.0,74.0,35.0,98.0,109.0,116.0,99.0,15.0,90.0,15.0,1300.0,1052.0,35.0,0.0,0.0,62.0,0.0,0.0,496.0,24.0,97.0,0.0,969.0,1480.0,1,73,10001,1
"Block Group 2, Census Tract 100.01, Jefferson County, Alabama",803.0,44971.0,18703400.0,0.0,19.0,27.0,12.0,36.0,0.0,0.0,7.0,0.0,78.0,36.0,7.0,14.0,0.0,0.0,0.0,0.0,14.0,128.0,13.0,70.0,39.0,510.0,134.0,0.0,0.0,0.0,0.0,159.0,18.0,143.0,81.0,87.0,13.0,361.0,442.0,1,73,10001,2
"Block Group 3, Census Tract 100.01, Jefferson County, Alabama",528.0,54005.0,17003400.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,23.0,0.0,20.0,27.0,20.0,13.0,16.0,0.0,14.0,64.0,104.0,459.0,49.0,0.0,0.0,0.0,0.0,20.0,0.0,125.0,24.0,32.0,0.0,291.0,237.0,1,73,10001,3
"Block Group 4, Census Tract 100.01, Jefferson County, Alabama",1263.0,53148.0,24594400.0,0.0,9.0,19.0,50.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,47.0,0.0,0.0,0.0,0.0,100.0,20.0,29.0,0.0,27.0,105.0,372.0,844.0,0.0,0.0,0.0,47.0,0.0,4.0,360.0,105.0,119.0,21.0,591.0,672.0,1,73,10001,4
"Block Group 1, Census Tract 100.02, Jefferson County, Alabama",1219.0,65949.0,27288500.0,67.0,0.0,24.0,29.0,15.0,48.0,14.0,42.0,18.0,42.0,11.0,0.0,0.0,5.0,19.0,7.0,62.0,19.0,15.0,9.0,11.0,143.0,760.0,369.0,0.0,0.0,0.0,56.0,34.0,40.0,225.0,123.0,82.0,21.0,627.0,592.0,1,73,10002,1
"Block Group 2, Census Tract 100.02, Jefferson County, Alabama",670.0,49500.0,12029200.0,0.0,32.0,51.0,55.0,23.0,0.0,0.0,0.0,0.0,22.0,0.0,11.0,7.0,0.0,10.0,0.0,12.0,5.0,31.0,35.0,0.0,38.0,275.0,340.0,0.0,0.0,0.0,0.0,55.0,8.0,139.0,25.0,58.0,38.0,274.0,396.0,1,73,10002,2
"Block Group 3, Census Tract 100.02, Jefferson County, Alabama",2865.0,68798.0,69590700.0,95.0,170.0,125.0,66.0,10.0,60.0,9.0,30.0,172.0,92.0,30.0,30.0,0.0,25.0,13.0,36.0,14.0,7.0,54.0,60.0,125.0,273.0,1529.0,1080.0,11.0,20.0,0.0,23.0,202.0,15.0,363.0,160.0,457.0,144.0,1460.0,1405.0,1,73,10002,3
"Block Group 4, Census Tract 100.02, Jefferson County, Alabama",803.0,48500.0,21279600.0,13.0,65.0,67.0,0.0,0.0,0.0,12.0,0.0,72.0,0.0,0.0,47.0,30.0,23.0,2.0,19.0,8.0,0.0,35.0,10.0,26.0,25.0,340.0,463.0,0.0,0.0,0.0,0.0,0.0,4.0,115.0,63.0,120.0,9.0,404.0,399.0,1,73,10002,4
"Block Group 1, Census Tract 101, Jefferson County, Alabama",392.0,-666666666.0,1316300.0,0.0,28.0,15.0,0.0,0.0,0.0,0.0,10.0,40.0,10.0,0.0,80.0,42.0,0.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,326.0,0.0,0.0,0.0,0.0,49.0,6.0,100.0,6.0,0.0,0.0,129.0,263.0,1,73,10100,1
"Block Group 2, Census Tract 101, Jefferson County, Alabama",501.0,-666666666.0,11611800.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,1.0,8.0,53.0,14.0,0.0,32.0,7.0,0.0,0.0,0.0,29.0,6.0,0.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,69.0,14.0,362.0,139.0,1,73,10100,2
"Block Group 3, Census Tract 101, Jefferson County, Alabama",525.0,22105.0,8092700.0,26.0,24.0,24.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,8.0,9.0,52.0,60.0,46.0,15.0,23.0,21.0,0.0,8.0,8.0,0.0,14.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,30.0,47.0,7.0,214.0,311.0,1,73,10100,3
"Block Group 1, Census Tract 102, Jefferson County, Alabama",1120.0,29286.0,16632000.0,6.0,46.0,31.0,22.0,43.0,0.0,0.0,0.0,56.0,16.0,58.0,95.0,6.0,36.0,16.0,134.0,29.0,38.0,8.0,29.0,68.0,24.0,195.0,834.0,14.0,0.0,0.0,77.0,0.0,0.0,275.0,39.0,56.0,0.0,587.0,533.0,1,73,10200,1
"Block Group 2, Census Tract 102, Jefferson County, Alabama",1220.0,31618.0,12753100.0,30.0,0.0,38.0,0.0,51.0,35.0,0.0,30.0,48.0,50.0,92.0,0.0,39.0,5.0,18.0,74.0,17.0,0.0,30.0,0.0,20.0,61.0,468.0,566.0,0.0,0.0,0.0,186.0,0.0,0.0,305.0,67.0,46.0,8.0,836.0,384.0,1,73,10200,2
"Block Group 3, Census Tract 102, Jefferson County, Alabama",479.0,26318.0,6329400.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,27.0,56.0,34.0,5.0,25.0,0.0,52.0,0.0,37.0,52.0,0.0,0.0,0.0,9.0,0.0,0.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,36.0,7.0,275.0,204.0,1,73,10200,3
"Block Group 1, Census Tract 103.01, Jefferson County, Alabama",865.0,20089.0,12071500.0,46.0,13.0,0.0,57.0,13.0,0.0,0.0,0.0,0.0,63.0,73.0,49.0,73.0,108.0,27.0,39.0,59.0,69.0,0.0,0.0,0.0,13.0,168.0,633.0,0.0,0.0,0.0,0.0,64.0,35.0,239.0,0.0,65.0,24.0,421.0,444.0,1,73,10301,1
"Block Group 2, Census Tract 103.01, Jefferson County, Alabama",1471.0,29821.0,27650200.0,42.0,53.0,69.0,0.0,12.0,0.0,0.0,18.0,42.0,27.0,120.0,26.0,23.0,26.0,114.0,126.0,73.0,27.0,0.0,57.0,10.0,54.0,116.0,1060.0,0.0,0.0,0.0,295.0,0.0,0.0,278.0,205.0,67.0,9.0,676.0,795.0,1,73,10301,2
"Block Group 3, Census Tract 103.01, Jefferson County, Alabama",690.0,31478.0,12923100.0,0.0,6.0,6.0,28.0,29.0,0.0,16.0,22.0,40.0,8.0,39.0,21.0,0.0,39.0,27.0,0.0,104.0,7.0,0.0,28.0,5.0,0.0,0.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,35.0,27.0,0.0,242.0,448.0,1,73,10301,3
"Block Group 1, Census Tract 103.02, Jefferson County, Alabama",486.0,49196.0,5640300.0,38.0,75.0,0.0,20.0,35.0,0.0,0.0,0.0,0.0,22.0,33.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,14.0,0.0,26.0,0.0,333.0,0.0,0.0,0.0,153.0,0.0,44.0,22.0,0.0,20.0,26.0,237.0,249.0,1,73,10302,1
"Block Group 2, Census Tract 103.02, Jefferson County, Alabama",2520.0,10561.0,17504700.0,134.0,99.0,254.0,85.0,48.0,25.0,0.0,0.0,0.0,102.0,50.0,515.0,180.0,55.0,148.0,5.0,12.0,24.0,60.0,13.0,23.0,12.0,15.0,2239.0,0.0,0.0,0.0,0.0,266.0,18.0,690.0,96.0,6.0,6.0,1051.0,1469.0,1,73,10302,2
"Block Group 3, Census Tract 103.02, Jefferson County, Alabama",1531.0,27298.0,28462300.0,69.0,168.0,16.0,24.0,53.0,0.0,0.0,0.0,141.0,0.0,22.0,37.0,36.0,50.0,61.0,142.0,95.0,0.0,0.0,52.0,22.0,56.0,50.0,1481.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,117.0,54.0,62.0,742.0,789.0,1,73,10302,3
"Block Group 1, Census Tract 104.01, Jefferson County, Alabama",593.0,53945.0,7878700.0,29.0,0.0,54.0,25.0,0.0,0.0,50.0,0.0,30.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,10.0,9.0,64.0,12.0,117.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,49.0,0.0,343.0,250.0,1,73,10401,1
"Block Group 2, Census Tract 104.01, Jefferson County, Alabama",1047.0,35164.0,12419000.0,63.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,61.0,74.0,46.0,83.0,9.0,33.0,29.0,26.0,0.0,38.0,47.0,0.0,63.0,0.0,61.0,970.0,0.0,0.0,0.0,0.0,16.0,0.0,88.0,49.0,97.0,0.0,389.0,658.0,1,73,10401,2
"Block Group 3, Census Tract 104.01, Jefferson County, Alabama",712.0,-666666666.0,8074300.0,38.0,14.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,45.0,68.0,0.0,0.0,0.0,28.0,8.0,0.0,66.0,0.0,261.0,437.0,0.0,0.0,0.0,0.0,14.0,13.0,93.0,28.0,0.0,22.0,253.0,459.0,1,73,10401,3
"Block Group 4, Census Tract 104.01, Jefferson County, Alabama",486.0,-666666666.0,10806800.0,36.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,38.0,0.0,17.0,0.0,38.0,0.0,38.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,90.0,359.0,0.0,0.0,0.0,0.0,37.0,38.0,154.0,0.0,51.0,0.0,247.0,239.0,1,73,10401,4
"Block Group 5, Census Tract 104.01, Jefferson County, Alabama",969.0,50363.0,15116300.0,37.0,14.0,77.0,18.0,10.0,0.0,6.0,50.0,11.0,0.0,78.0,0.0,28.0,37.0,12.0,8.0,46.0,0.0,9.0,10.0,37.0,85.0,156.0,774.0,39.0,0.0,0.0,0.0,0.0,8.0,225.0,0.0,62.0,18.0,488.0,481.0,1,73,10401,5
"Block Group 1, Census Tract 104.02, Jefferson County, Alabama",2537.0,38859.0,52495400.0,110.0,75.0,138.0,58.0,253.0,0.0,0.0,49.0,43.0,56.0,126.0,58.0,39.0,195.0,63.0,21.0,45.0,23.0,46.0,12.0,52.0,44.0,263.0,2225.0,0.0,0.0,0.0,7.0,42.0,47.0,415.0,89.0,259.0,166.0,1253.0,1284.0,1,73,10402,1
"Block Group 1, Census Tract 105, Jefferson County, Alabama",401.0,-666666666.0,6474700.0,26.0,0.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,21.0,50.0,31.0,21.0,31.0,0.0,14.0,0.0,0.0,19.0,0.0,5.0,12.0,39.0,304.0,19.0,0.0,0.0,39.0,0.0,0.0,169.0,16.0,16.0,0.0,252.0,149.0,1,73,10500,1
"Block Group 2, Census Tract 105, Jefferson County, Alabama",229.0,42713.0,4246900.0,0.0,0.0,7.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,5.0,13.0,24.0,0.0,6.0,0.0,0.0,46.0,0.0,0.0,12.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,2.0,60.0,10.0,0.0,16.0,136.0,93.0,1,73,10500,2
"Block Group 3, Census Tract 105, Jefferson County, Alabama",557.0,34239.0,12268000.0,0.0,22.0,20.0,1.0,14.0,0.0,27.0,44.0,3.0,0.0,0.0,30.0,5.0,0.0,39.0,26.0,23.0,0.0,33.0,0.0,5.0,16.0,28.0,489.0,0.0,0.0,0.0,0.0,40.0,3.0,114.0,17.0,37.0,15.0,225.0,332.0,1,73,10500,3
"Block Group 1, Census Tract 106.03, Jefferson County, Alabama",2161.0,43817.0,46507600.0,123.0,51.0,20.0,82.0,62.0,31.0,0.0,43.0,67.0,46.0,9.0,47.0,64.0,106.0,29.0,56.0,30.0,26.0,70.0,9.0,115.0,93.0,98.0,1901.0,0.0,0.0,0.0,18.0,144.0,30.0,374.0,156.0,257.0,134.0,988.0,1173.0,1,73,10603,1
"Block Group 1, Census Tract 106.04, Jefferson County, Alabama",581.0,24375.0,13010900.0,0.0,47.0,0.0,0.0,44.0,0.0,0.0,55.0,41.0,0.0,0.0,83.0,30.0,38.0,44.0,28.0,19.0,20.0,0.0,0.0,0.0,81.0,0.0,581.0,0.0,0.0,0.0,0.0,0.0,22.0,195.0,30.0,25.0,13.0,329.0,252.0,1,73,10604,1
"Block Group 2, Census Tract 106.04, Jefferson County, Alabama",1512.0,-666666666.0,24491300.0,27.0,50.0,4.0,24.0,0.0,0.0,15.0,0.0,261.0,20.0,2.0,26.0,37.0,0.0,0.0,174.0,19.0,28.0,0.0,0.0,20.0,24.0,19.0,1493.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,327.0,43.0,3.0,643.0,869.0,1,73,10604,2
"Block Group 3, Census Tract 106.04, Jefferson County, Alabama",1141.0,-666666666.0,13964100.0,10.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,42.0,0.0,0.0,200.0,42.0,10.0,0.0,29.0,0.0,57.0,0.0,0.0,100.0,39.0,27.0,1114.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,0.0,17.0,0.0,364.0,777.0,1,73,10604,3
"Block Group 4, Census Tract 106.04, Jefferson County, Alabama",218.0,-666666666.0,5931100.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,32.0,0.0,0.0,0.0,0.0,26.0,5.0,211.0,0.0,0.0,0.0,0.0,2.0,0.0,48.0,37.0,53.0,26.0,42.0,176.0,1,73,10604,4
"Block Group 5, Census Tract 106.04, Jefferson County, Alabama",1388.0,44380.0,18504400.0,36.0,0.0,10.0,0.0,154.0,57.0,54.0,60.0,48.0,0.0,21.0,0.0,0.0,13.0,38.0,0.0,0.0,0.0,137.0,14.0,42.0,31.0,291.0,1067.0,0.0,0.0,0.0,8.0,22.0,0.0,307.0,62.0,87.0,32.0,595.0,793.0,1,73,10604,5
"Block Group 1, Census Tract 106.05, Jefferson County, Alabama",806.0,44750.0,16041500.0,18.0,70.0,0.0,0.0,29.0,0.0,0.0,0.0,76.0,39.0,74.0,61.0,21.0,0.0,0.0,12.0,0.0,0.0,80.0,0.0,29.0,105.0,45.0,683.0,0.0,0.0,0.0,0.0,78.0,0.0,318.0,22.0,34.0,31.0,430.0,376.0,1,73,10605,1
"Block Group 1, Census Tract 107.01, Jefferson County, Alabama",505.0,-666666666.0,19923700.0,30.0,47.0,18.0,10.0,0.0,0.0,0.0,5.0,13.0,14.0,22.0,23.0,0.0,0.0,13.0,14.0,40.0,9.0,16.0,0.0,0.0,5.0,335.0,94.0,0.0,0.0,0.0,76.0,0.0,0.0,64.0,0.0,113.0,87.0,269.0,236.0,1,73,10701,1
"Block Group 2, Census Tract 107.01, Jefferson County, Alabama",1036.0,73056.0,32687400.0,126.0,98.0,10.0,0.0,23.0,7.0,0.0,33.0,42.0,15.0,65.0,0.0,0.0,6.0,16.0,11.0,13.0,18.0,0.0,37.0,44.0,33.0,606.0,132.0,22.0,0.0,0.0,159.0,117.0,0.0,40.0,21.0,133.0,141.0,534.0,502.0,1,73,10701,2
"Block Group 1, Census Tract 107.02, Jefferson County, Alabama",2299.0,147279.0,199954600.0,43.0,65.0,61.0,25.0,8.0,0.0,0.0,0.0,0.0,5.0,46.0,58.0,12.0,0.0,0.0,0.0,0.0,10.0,105.0,13.0,12.0,72.0,2210.0,38.0,0.0,43.0,0.0,0.0,8.0,0.0,108.0,5.0,577.0,236.0,809.0,1490.0,1,73,10702,1
"Block Group 2, Census Tract 107.02, Jefferson County, Alabama",1745.0,58080.0,69588100.0,0.0,28.0,94.0,0.0,0.0,34.0,0.0,54.0,275.0,64.0,55.0,55.0,0.0,13.0,0.0,23.0,210.0,25.0,51.0,0.0,103.0,64.0,1528.0,146.0,0.0,37.0,0.0,0.0,34.0,0.0,278.0,148.0,505.0,149.0,808.0,937.0,1,73,10702,2
"Block Group 3, Census Tract 107.02, Jefferson County, Alabama",923.0,157353.0,64312400.0,98.0,26.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,42.0,95.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,22.0,0.0,767.0,0.0,0.0,116.0,0.0,0.0,40.0,0.0,0.0,58.0,196.0,163.0,462.0,461.0,1,73,10702,3
"Block Group 4, Census Tract 107.02, Jefferson County, Alabama",732.0,113750.0,38020000.0,0.0,45.0,63.0,0.0,16.0,0.0,0.0,0.0,14.0,53.0,45.0,15.0,0.0,26.0,0.0,0.0,0.0,0.0,44.0,0.0,57.0,0.0,602.0,5.0,0.0,62.0,0.0,5.0,58.0,0.0,29.0,0.0,277.0,109.0,377.0,355.0,1,73,10702,4
"Block Group 1, Census Tract 107.03, Jefferson County, Alabama",1656.0,178125.0,117772600.0,71.0,42.0,67.0,90.0,32.0,6.0,0.0,42.0,18.0,29.0,57.0,5.0,9.0,4.0,10.0,7.0,18.0,2.0,3.0,4.0,21.0,20.0,1512.0,48.0,0.0,5.0,0.0,15.0,76.0,0.0,89.0,23.0,480.0,192.0,884.0,772.0,1,73,10703,1
"Block Group 2, Census Tract 107.03, Jefferson County, Alabama",638.0,224083.0,58088700.0,39.0,4.0,78.0,32.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,9.0,620.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,11.0,4.0,142.0,85.0,331.0,307.0,1,73,10703,2
"Block Group 1, Census Tract 107.04, Jefferson County, Alabama",3081.0,51250.0,36794200.0,17.0,36.0,39.0,0.0,214.0,186.0,141.0,32.0,14.0,49.0,0.0,84.0,0.0,31.0,27.0,0.0,0.0,48.0,23.0,0.0,44.0,17.0,2200.0,648.0,15.0,89.0,0.0,22.0,107.0,10.0,77.0,21.0,194.0,70.0,912.0,2169.0,1,73,10704,1
"Block Group 2, Census Tract 107.04, Jefferson County, Alabama",2615.0,76691.0,100291400.0,254.0,57.0,32.0,61.0,17.0,12.0,49.0,91.0,38.0,194.0,74.0,37.0,2.0,0.0,26.0,29.0,48.0,124.0,0.0,5.0,125.0,45.0,1632.0,714.0,0.0,58.0,0.0,139.0,72.0,0.0,142.0,169.0,554.0,98.0,1275.0,1340.0,1,73,10704,2
"Block Group 1, Census Tract 107.05, Jefferson County, Alabama",2148.0,138882.0,127575200.0,187.0,74.0,59.0,39.0,60.0,0.0,0.0,15.0,24.0,101.0,80.0,14.0,0.0,0.0,7.0,7.0,0.0,20.0,0.0,23.0,9.0,40.0,2087.0,12.0,0.0,6.0,0.0,0.0,43.0,0.0,62.0,29.0,588.0,282.0,1056.0,1092.0,1,73,10705,1
"Block Group 2, Census Tract 107.05, Jefferson County, Alabama",660.0,80714.0,29278400.0,10.0,10.0,0.0,29.0,0.0,0.0,10.0,29.0,45.0,69.0,25.0,0.0,34.0,6.0,0.0,0.0,49.0,7.0,9.0,0.0,0.0,49.0,466.0,41.0,0.0,24.0,0.0,129.0,0.0,25.0,79.0,16.0,225.0,47.0,275.0,385.0,1,73,10705,2
"Block Group 3, Census Tract 107.05, Jefferson County, Alabama",1168.0,158438.0,70164100.0,61.0,68.0,32.0,24.0,23.0,0.0,13.0,0.0,51.0,49.0,45.0,0.0,7.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,9.0,45.0,1149.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,22.0,38.0,309.0,121.0,547.0,621.0,1,73,10705,3
"Block Group 1, Census Tract 107.06, Jefferson County, Alabama",2639.0,110938.0,104327100.0,158.0,153.0,48.0,34.0,0.0,33.0,42.0,59.0,91.0,78.0,44.0,33.0,26.0,0.0,53.0,0.0,37.0,0.0,10.0,0.0,37.0,240.0,1873.0,565.0,0.0,116.0,0.0,0.0,85.0,0.0,313.0,60.0,565.0,133.0,1206.0,1433.0,1,73,10706,1
"Block Group 2, Census Tract 107.06, Jefferson County, Alabama",335.0,-666666666.0,8109500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,20.0,0.0,0.0,36.0,0.0,48.0,0.0,0.0,22.0,0.0,0.0,0.0,11.0,26.0,46.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,22.0,33.0,16.0,180.0,155.0,1,73,10706,2
"Block Group 3, Census Tract 107.06, Jefferson County, Alabama",1515.0,52326.0,55235900.0,111.0,0.0,0.0,0.0,0.0,0.0,14.0,52.0,131.0,80.0,33.0,24.0,0.0,33.0,43.0,8.0,60.0,102.0,39.0,41.0,108.0,51.0,629.0,607.0,0.0,68.0,0.0,0.0,211.0,0.0,173.0,76.0,322.0,110.0,725.0,790.0,1,73,10706,3
"Block Group 1, Census Tract 108.01, Jefferson County, Alabama",2134.0,105127.0,122153300.0,154.0,13.0,124.0,16.0,23.0,0.0,0.0,66.0,75.0,75.0,74.0,141.0,30.0,0.0,12.0,0.0,0.0,34.0,12.0,18.0,11.0,58.0,2058.0,19.0,0.0,50.0,0.0,0.0,7.0,0.0,13.0,66.0,527.0,267.0,943.0,1191.0,1,73,10801,1
"Block Group 2, Census Tract 108.01, Jefferson County, Alabama",2085.0,246080.0,189255600.0,158.0,113.0,157.0,83.0,42.0,0.0,0.0,23.0,40.0,0.0,97.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,4.0,0.0,9.0,3.0,2083.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,749.0,147.0,1128.0,957.0,1,73,10801,2
"Block Group 3, Census Tract 108.01, Jefferson County, Alabama",1495.0,-666666666.0,198744400.0,185.0,0.0,114.0,0.0,0.0,0.0,0.0,42.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,42.0,32.0,1411.0,42.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,866.0,71.0,773.0,722.0,1,73,10801,3
"Block Group 4, Census Tract 108.01, Jefferson County, Alabama",1826.0,90560.0,159287900.0,18.0,30.0,0.0,46.0,21.0,0.0,0.0,0.0,109.0,0.0,16.0,65.0,0.0,36.0,32.0,9.0,14.0,0.0,11.0,12.0,90.0,178.0,1676.0,16.0,0.0,134.0,0.0,0.0,0.0,0.0,20.0,21.0,1042.0,174.0,788.0,1038.0,1,73,10801,4
"Block Group 1, Census Tract 108.02, Jefferson County, Alabama",1534.0,161538.0,189015400.0,35.0,54.0,99.0,16.0,15.0,0.0,0.0,0.0,12.0,23.0,32.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,21.0,1534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,415.0,183.0,825.0,709.0,1,73,10802,1
"Block Group 2, Census Tract 108.02, Jefferson County, Alabama",2392.0,177361.0,359663400.0,57.0,32.0,197.0,74.0,27.0,0.0,0.0,11.0,37.0,57.0,60.0,224.0,34.0,11.0,0.0,50.0,0.0,0.0,14.0,7.0,0.0,38.0,2332.0,18.0,7.0,0.0,0.0,0.0,35.0,4.0,20.0,0.0,695.0,305.0,1159.0,1233.0,1,73,10802,2
"Block Group 1, Census Tract 108.03, Jefferson County, Alabama",1305.0,122622.0,60710600.0,64.0,0.0,0.0,42.0,0.0,0.0,0.0,129.0,122.0,0.0,59.0,0.0,0.0,0.0,11.0,0.0,84.0,22.0,0.0,0.0,94.0,24.0,1261.0,24.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,329.0,357.0,654.0,651.0,1,73,10803,1
"Block Group 2, Census Tract 108.03, Jefferson County, Alabama",819.0,76761.0,22129600.0,0.0,13.0,63.0,59.0,61.0,0.0,0.0,0.0,0.0,42.0,15.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,268.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,37.0,168.0,0.0,421.0,398.0,1,73,10803,2
"Block Group 3, Census Tract 108.03, Jefferson County, Alabama",1518.0,65438.0,53133300.0,18.0,53.0,0.0,0.0,0.0,0.0,50.0,0.0,139.0,34.0,20.0,0.0,0.0,73.0,29.0,22.0,27.0,90.0,40.0,96.0,14.0,191.0,633.0,737.0,0.0,0.0,0.0,0.0,148.0,0.0,98.0,78.0,560.0,91.0,548.0,970.0,1,73,10803,3
"Block Group 4, Census Tract 108.03, Jefferson County, Alabama",770.0,235600.0,87033200.0,0.0,0.0,50.0,79.0,22.0,0.0,0.0,0.0,0.0,0.0,18.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,181.0,72.0,376.0,394.0,1,73,10803,4
"Block Group 5, Census Tract 108.03, Jefferson County, Alabama",2267.0,108763.0,124038000.0,0.0,224.0,90.0,39.0,38.0,0.0,0.0,0.0,27.0,41.0,185.0,66.0,0.0,20.0,0.0,0.0,0.0,0.0,106.0,24.0,34.0,33.0,1355.0,911.0,0.0,0.0,0.0,0.0,1.0,67.0,147.0,67.0,496.0,251.0,1251.0,1016.0,1,73,10803,5
"Block Group 1, Census Tract 108.04, Jefferson County, Alabama",2143.0,182831.0,164019100.0,131.0,94.0,49.0,32.0,7.0,0.0,12.0,33.0,24.0,115.0,75.0,0.0,7.0,7.0,5.0,7.0,6.0,27.0,6.0,11.0,32.0,25.0,2073.0,16.0,0.0,26.0,0.0,0.0,28.0,0.0,80.0,58.0,638.0,242.0,1037.0,1106.0,1,73,10804,1
"Block Group 2, Census Tract 108.04, Jefferson County, Alabama",921.0,146250.0,74332800.0,60.0,13.0,39.0,41.0,0.0,0.0,0.0,2.0,25.0,23.0,31.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,44.0,904.0,6.0,0.0,11.0,0.0,0.0,0.0,0.0,41.0,74.0,193.0,147.0,413.0,508.0,1,73,10804,2
"Block Group 1, Census Tract 108.06, Jefferson County, Alabama",2822.0,168281.0,213002500.0,60.0,201.0,109.0,42.0,66.0,23.0,0.0,20.0,34.0,58.0,80.0,9.0,0.0,17.0,0.0,10.0,0.0,0.0,67.0,0.0,16.0,49.0,2820.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,41.0,897.0,234.0,1402.0,1420.0,1,73,10806,1
"Block Group 2, Census Tract 108.06, Jefferson County, Alabama",2254.0,143210.0,159391200.0,26.0,45.0,57.0,106.0,57.0,0.0,0.0,33.0,51.0,54.0,36.0,17.0,0.0,0.0,15.0,0.0,20.0,16.0,0.0,0.0,22.0,20.0,2193.0,0.0,0.0,44.0,0.0,0.0,17.0,19.0,58.0,17.0,596.0,503.0,1134.0,1120.0,1,73,10806,2
"Block Group 3, Census Tract 108.06, Jefferson County, Alabama",772.0,54426.0,27498700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,19.0,62.0,0.0,69.0,0.0,10.0,57.0,77.0,760.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,51.0,211.0,132.0,164.0,608.0,1,73,10806,3
