segment_id,Purpose,origin_zone,weekday,trips,service_days,policy_flexible,peak_time_bin,peak_time_share,active_time_bins,alternative_time_share_raw,average_alternative_shift_minutes_raw,expected_shift_potential_minutes_raw,temporal_flexibility_index_raw,meets_reliability_filter,temporal_eligible,alternative_time_share,average_alternative_shift_minutes,expected_shift_potential_minutes,temporal_flexibility_index,A_s,D_s_minutes,T_s,active_destination_zones,sum_squared_destination_shares,alternative_destination_count_raw,effective_destination_count_raw,geographical_flexibility_index_raw,dominant_destination_zone,dominant_destination_visits,dominant_destination_share,geographical_eligible,alternative_destination_count,effective_destination_count,geographical_flexibility_index,dominant_destination_zone_final,dominant_destination_visits_final,dominant_destination_share_final,G_s
Dialysis | r22_c31 | Monday,Dialysis,r22_c31,Monday,24,17,True,09:30-10:00,0.5,4,0.5,55.0,27.5,0.22916666666666666,True,True,0.5,55.0,27.5,0.22916666666666666,0.5,55.0,0.22916666666666666,1.0,1.0,0.0,1.0,0.0,r21_c17,24.0,1.0,True,0.0,1.0,0.0,r21_c17,24.0,1.0,0.0
Dialysis | r22_c31 | Wednesday,Dialysis,r22_c31,Wednesday,25,17,True,08:30-09:00,0.36,4,0.64,44.99999999999999,28.799999999999997,0.24,True,True,0.64,44.99999999999999,28.799999999999997,0.24,0.64,44.99999999999999,0.24,1.0,1.0,0.0,1.0,0.0,r21_c17,25.0,1.0,True,0.0,1.0,0.0,r21_c17,25.0,1.0,0.0
Dialysis | r22_c9 | Friday,Dialysis,r22_c9,Friday,85,42,True,10:00-10:30,0.5764705882352941,2,0.42352941176470593,29.999999999999996,12.705882352941176,0.10588235294117647,True,True,0.42352941176470593,29.999999999999996,12.705882352941176,0.10588235294117647,0.42352941176470593,29.999999999999996,0.10588235294117647,1.0,1.0,0.0,1.0,0.0,r21_c9,85.0,1.0,True,0.0,1.0,0.0,r21_c9,85.0,1.0,0.0
Dialysis | r22_c9 | Monday,Dialysis,r22_c9,Monday,84,42,True,10:00-10:30,0.5595238095238095,2,0.44047619047619047,30.0,13.214285714285714,0.11011904761904762,True,True,0.44047619047619047,30.0,13.214285714285714,0.11011904761904762,0.44047619047619047,30.0,0.11011904761904762,1.0,1.0,0.0,1.0,0.0,r21_c9,84.0,1.0,True,0.0,1.0,0.0,r21_c9,84.0,1.0,0.0
Dialysis | r22_c9 | Tuesday,Dialysis,r22_c9,Tuesday,1,1,True,10:00-10:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r21_c9,1.0,1.0,False,,,,,,,
Dialysis | r22_c9 | Wednesday,Dialysis,r22_c9,Wednesday,86,41,True,10:00-10:30,0.5348837209302325,3,0.4651162790697675,29.999999999999996,13.953488372093023,0.11627906976744186,True,True,0.4651162790697675,29.999999999999996,13.953488372093023,0.11627906976744186,0.4651162790697675,29.999999999999996,0.11627906976744186,1.0,1.0,0.0,1.0,0.0,r21_c9,86.0,1.0,True,0.0,1.0,0.0,r21_c9,86.0,1.0,0.0
Dialysis | r23_c10 | Friday,Dialysis,r23_c10,Friday,29,25,True,10:30-11:00,0.5172413793103449,2,0.48275862068965514,30.000000000000004,14.482758620689657,0.1206896551724138,True,True,0.48275862068965514,30.000000000000004,14.482758620689657,0.1206896551724138,0.48275862068965514,30.000000000000004,0.1206896551724138,1.0,1.0,0.0,1.0,0.0,r21_c10,29.0,1.0,True,0.0,1.0,0.0,r21_c10,29.0,1.0,0.0
Dialysis | r23_c10 | Monday,Dialysis,r23_c10,Monday,31,25,True,10:30-11:00,0.6774193548387096,3,0.32258064516129037,35.99999999999999,11.612903225806452,0.0967741935483871,True,True,0.32258064516129037,35.99999999999999,11.612903225806452,0.0967741935483871,0.32258064516129037,35.99999999999999,0.0967741935483871,1.0,1.0,0.0,1.0,0.0,r21_c10,31.0,1.0,True,0.0,1.0,0.0,r21_c10,31.0,1.0,0.0
Dialysis | r23_c10 | Wednesday,Dialysis,r23_c10,Wednesday,26,25,True,10:30-11:00,0.6538461538461539,2,0.34615384615384615,30.000000000000004,10.384615384615385,0.08653846153846154,True,True,0.34615384615384615,30.000000000000004,10.384615384615385,0.08653846153846154,0.34615384615384615,30.000000000000004,0.08653846153846154,1.0,1.0,0.0,1.0,0.0,r21_c10,26.0,1.0,True,0.0,1.0,0.0,r21_c10,26.0,1.0,0.0
Dialysis | r23_c13 | Friday,Dialysis,r23_c13,Friday,6,2,True,10:00-10:30,0.6666666666666666,2,0.33333333333333337,29.999999999999996,10.0,0.08333333333333333,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r24_c17,6.0,1.0,False,,,,,,,
Dialysis | r23_c13 | Monday,Dialysis,r23_c13,Monday,10,3,True,10:00-10:30,0.8,2,0.19999999999999996,30.000000000000007,6.0,0.05,True,True,0.19999999999999996,30.000000000000007,6.0,0.05,0.19999999999999996,30.000000000000007,0.05,1.0,1.0,0.0,1.0,0.0,r24_c17,10.0,1.0,True,0.0,1.0,0.0,r24_c17,10.0,1.0,0.0
Dialysis | r23_c13 | Wednesday,Dialysis,r23_c13,Wednesday,5,2,True,10:00-10:30,0.6,2,0.4,30.0,12.0,0.1,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r24_c17,5.0,1.0,False,,,,,,,
Dialysis | r23_c17 | Wednesday,Dialysis,r23_c17,Wednesday,2,1,True,12:30-13:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r24_c17,2.0,1.0,False,,,,,,,
Dialysis | r23_c9 | Friday,Dialysis,r23_c9,Friday,184,53,True,15:30-16:00,0.4782608695652174,6,0.5217391304347826,71.25,37.17391304347826,0.2907608695652174,True,True,0.5217391304347826,71.25,37.17391304347826,0.2907608695652174,0.5217391304347826,71.25,0.2907608695652174,1.0,1.0,0.0,1.0,0.0,r27_c10,184.0,1.0,True,0.0,1.0,0.0,r27_c10,184.0,1.0,0.0
Dialysis | r23_c9 | Monday,Dialysis,r23_c9,Monday,184,52,True,15:30-16:00,0.4782608695652174,7,0.5217391304347826,72.1875,37.66304347826087,0.2989130434782609,True,True,0.5217391304347826,72.1875,37.66304347826087,0.2989130434782609,0.5217391304347826,72.1875,0.2989130434782609,1.0,1.0,0.0,1.0,0.0,r27_c10,184.0,1.0,True,0.0,1.0,0.0,r27_c10,184.0,1.0,0.0
Dialysis | r23_c9 | Thursday,Dialysis,r23_c9,Thursday,50,34,True,09:00-09:30,0.96,2,0.040000000000000036,89.99999999999993,3.6,0.030000000000000002,True,True,0.040000000000000036,89.99999999999993,3.6,0.030000000000000002,0.040000000000000036,89.99999999999993,0.030000000000000002,2.0,0.9232,1.0,1.0831889081455806,0.07679999999999998,r21_c9,48.0,0.96,True,1.0,1.0831889081455806,0.07679999999999998,r21_c9,48.0,0.96,0.07679999999999998
Dialysis | r23_c9 | Tuesday,Dialysis,r23_c9,Tuesday,43,32,True,09:00-09:30,0.9534883720930233,3,0.046511627906976716,360.0000000000002,16.74418604651163,0.046511627906976744,True,True,0.046511627906976716,360.0000000000002,16.74418604651163,0.046511627906976744,0.046511627906976716,360.0000000000002,0.046511627906976744,2.0,0.9113034072471606,1.0,1.0973293768545993,0.08869659275283936,r21_c9,41.0,0.9534883720930233,True,1.0,1.0973293768545993,0.08869659275283936,r21_c9,41.0,0.9534883720930233,0.08869659275283936
Dialysis | r23_c9 | Wednesday,Dialysis,r23_c9,Wednesday,178,52,True,15:30-16:00,0.4438202247191011,10,0.5561797752808989,74.54545454545455,41.46067415730337,0.31320224719101125,True,True,0.5561797752808989,74.54545454545455,41.46067415730337,0.31320224719101125,0.5561797752808989,74.54545454545455,0.31320224719101125,2.0,0.9141522535033455,1.0,1.0939096809832896,0.0858477464966545,r27_c10,170.0,0.9550561797752809,True,1.0,1.0939096809832896,0.0858477464966545,r27_c10,170.0,0.9550561797752809,0.0858477464966545
Dialysis | r24_c10 | Friday,Dialysis,r24_c10,Friday,5,1,True,14:30-15:00,0.4,3,0.6,70.0,42.0,0.35,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r26_c10,5.0,1.0,False,,,,,,,
Dialysis | r24_c10 | Monday,Dialysis,r24_c10,Monday,2,2,True,15:30-16:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r26_c10,2.0,1.0,False,,,,,,,
Dialysis | r24_c10 | Thursday,Dialysis,r24_c10,Thursday,6,5,True,16:00-16:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r26_c10,6.0,1.0,False,,,,,,,
Dialysis | r24_c10 | Tuesday,Dialysis,r24_c10,Tuesday,4,3,True,16:00-16:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r26_c10,4.0,1.0,False,,,,,,,
Dialysis | r24_c10 | Wednesday,Dialysis,r24_c10,Wednesday,1,1,True,15:30-16:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r26_c10,1.0,1.0,False,,,,,,,
Dialysis | r24_c17 | Friday,Dialysis,r24_c17,Friday,66,53,True,15:00-15:30,0.42424242424242425,5,0.5757575757575757,49.73684210526317,28.63636363636364,0.2272727272727273,True,True,0.5757575757575757,49.73684210526317,28.63636363636364,0.2272727272727273,0.5757575757575757,49.73684210526317,0.2272727272727273,2.0,0.8861340679522498,1.0,1.1284974093264248,0.1138659320477502,r25_c15,62.0,0.9393939393939394,True,1.0,1.1284974093264248,0.1138659320477502,r25_c15,62.0,0.9393939393939394,0.1138659320477502
Dialysis | r24_c17 | Monday,Dialysis,r24_c17,Monday,69,51,True,15:00-15:30,0.37681159420289856,5,0.6231884057971014,50.93023255813954,31.73913043478261,0.24275362318840576,True,True,0.6231884057971014,50.93023255813954,31.73913043478261,0.24275362318840576,0.6231884057971014,50.93023255813954,0.24275362318840576,3.0,0.8151648813274521,2.0,1.2267456841020357,0.18483511867254787,r25_c15,62.0,0.8985507246376812,True,2.0,1.2267456841020357,0.18483511867254787,r25_c15,62.0,0.8985507246376812,0.18483511867254787
Dialysis | r24_c17 | Tuesday,Dialysis,r24_c17,Tuesday,2,2,True,14:30-15:00,0.5,2,0.5,30.0,15.0,0.125,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r25_c15,2.0,1.0,False,,,,,,,
Dialysis | r24_c17 | Wednesday,Dialysis,r24_c17,Wednesday,64,52,True,15:00-15:30,0.4375,4,0.5625,45.833333333333336,25.78125,0.21484375,True,True,0.5625,45.833333333333336,25.78125,0.21484375,0.5625,45.833333333333336,0.21484375,2.0,0.8828125,1.0,1.1327433628318584,0.1171875,r25_c15,60.0,0.9375,True,1.0,1.1327433628318584,0.1171875,r25_c15,60.0,0.9375,0.1171875
Dialysis | r25_c12 | Friday,Dialysis,r25_c12,Friday,38,26,True,09:30-10:00,0.7105263157894737,4,0.2894736842105263,32.72727272727273,9.473684210526315,0.07894736842105263,True,True,0.2894736842105263,32.72727272727273,9.473684210526315,0.07894736842105263,0.2894736842105263,32.72727272727273,0.07894736842105263,1.0,1.0,0.0,1.0,0.0,r26_c12,38.0,1.0,True,0.0,1.0,0.0,r26_c12,38.0,1.0,0.0
Dialysis | r25_c12 | Monday,Dialysis,r25_c12,Monday,49,25,True,09:30-10:00,0.5918367346938775,4,0.40816326530612246,31.5,12.857142857142858,0.10714285714285714,True,True,0.40816326530612246,31.5,12.857142857142858,0.10714285714285714,0.40816326530612246,31.5,0.10714285714285714,1.0,1.0,0.0,1.0,0.0,r26_c12,49.0,1.0,True,0.0,1.0,0.0,r26_c12,49.0,1.0,0.0
Dialysis | r25_c12 | Tuesday,Dialysis,r25_c12,Tuesday,2,1,True,09:00-09:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r26_c12,2.0,1.0,False,,,,,,,
Dialysis | r25_c12 | Wednesday,Dialysis,r25_c12,Wednesday,35,25,True,09:30-10:00,0.7428571428571429,3,0.2571428571428571,30.000000000000004,7.714285714285714,0.0642857142857143,True,True,0.2571428571428571,30.000000000000004,7.714285714285714,0.0642857142857143,0.2571428571428571,30.000000000000004,0.0642857142857143,1.0,1.0,0.0,1.0,0.0,r26_c12,35.0,1.0,True,0.0,1.0,0.0,r26_c12,35.0,1.0,0.0
Dialysis | r25_c15 | Friday,Dialysis,r25_c15,Friday,58,53,True,09:00-09:30,0.6896551724137931,2,0.31034482758620685,30.000000000000004,9.310344827586206,0.07758620689655173,True,True,0.31034482758620685,30.000000000000004,9.310344827586206,0.07758620689655173,0.31034482758620685,30.000000000000004,0.07758620689655173,1.0,1.0,0.0,1.0,0.0,r24_c17,58.0,1.0,True,0.0,1.0,0.0,r24_c17,58.0,1.0,0.0
Dialysis | r25_c15 | Monday,Dialysis,r25_c15,Monday,60,51,True,09:00-09:30,0.6333333333333333,3,0.3666666666666667,35.45454545454545,13.0,0.10416666666666666,True,True,0.3666666666666667,35.45454545454545,13.0,0.10416666666666666,0.3666666666666667,35.45454545454545,0.10416666666666666,1.0,1.0,0.0,1.0,0.0,r24_c17,60.0,1.0,True,0.0,1.0,0.0,r24_c17,60.0,1.0,0.0
Dialysis | r25_c15 | Tuesday,Dialysis,r25_c15,Tuesday,2,2,True,09:00-09:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r24_c17,2.0,1.0,False,,,,,,,
Dialysis | r25_c15 | Wednesday,Dialysis,r25_c15,Wednesday,60,52,True,09:00-09:30,0.6666666666666666,2,0.33333333333333337,29.999999999999996,10.0,0.08333333333333333,True,True,0.33333333333333337,29.999999999999996,10.0,0.08333333333333333,0.33333333333333337,29.999999999999996,0.08333333333333333,1.0,1.0,0.0,1.0,0.0,r24_c17,60.0,1.0,True,0.0,1.0,0.0,r24_c17,60.0,1.0,0.0
Dialysis | r25_c22 | Thursday,Dialysis,r25_c22,Thursday,3,2,True,15:30-16:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r27_c13,3.0,1.0,False,,,,,,,
Dialysis | r25_c22 | Tuesday,Dialysis,r25_c22,Tuesday,4,2,True,15:30-16:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r27_c13,4.0,1.0,False,,,,,,,
Dialysis | r25_c9 | Friday,Dialysis,r25_c9,Friday,1,1,True,09:30-10:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r26_c12,1.0,1.0,False,,,,,,,
Dialysis | r25_c9 | Monday,Dialysis,r25_c9,Monday,5,1,True,09:30-10:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r26_c12,5.0,1.0,False,,,,,,,
Dialysis | r25_c9 | Wednesday,Dialysis,r25_c9,Wednesday,2,1,True,09:30-10:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r26_c12,2.0,1.0,False,,,,,,,
Dialysis | r26_c10 | Friday,Dialysis,r26_c10,Friday,41,34,True,09:00-09:30,0.926829268292683,3,0.07317073170731703,70.00000000000004,5.121951219512195,0.042682926829268296,True,True,0.07317073170731703,70.00000000000004,5.121951219512195,0.042682926829268296,0.07317073170731703,70.00000000000004,0.042682926829268296,2.0,0.9071980963712076,1.0,1.102295081967213,0.09280190362879237,r26_c12,39.0,0.9512195121951219,True,1.0,1.102295081967213,0.09280190362879237,r26_c12,39.0,0.9512195121951219,0.09280190362879237
Dialysis | r26_c10 | Monday,Dialysis,r26_c10,Monday,41,32,True,09:00-09:30,0.9512195121951219,2,0.04878048780487809,89.99999999999993,4.390243902439025,0.03658536585365854,True,True,0.04878048780487809,89.99999999999993,4.390243902439025,0.03658536585365854,0.04878048780487809,89.99999999999993,0.03658536585365854,2.0,0.9071980963712076,1.0,1.102295081967213,0.09280190362879237,r26_c12,39.0,0.9512195121951219,True,1.0,1.102295081967213,0.09280190362879237,r26_c12,39.0,0.9512195121951219,0.09280190362879237
Dialysis | r26_c10 | Thursday,Dialysis,r26_c10,Thursday,15,11,True,10:30-11:00,0.8,3,0.19999999999999996,30.000000000000007,6.0,0.05,True,True,0.19999999999999996,30.000000000000007,6.0,0.05,0.19999999999999996,30.000000000000007,0.05,2.0,0.768888888888889,1.0,1.3005780346820808,0.23111111111111104,r24_c10,13.0,0.8666666666666667,True,1.0,1.3005780346820808,0.23111111111111104,r24_c10,13.0,0.8666666666666667,0.23111111111111104
Dialysis | r26_c10 | Tuesday,Dialysis,r26_c10,Tuesday,15,9,True,10:30-11:00,0.6,4,0.4,40.0,16.0,0.13333333333333336,True,True,0.4,40.0,16.0,0.13333333333333336,0.4,40.0,0.13333333333333336,2.0,0.8755555555555556,1.0,1.1421319796954315,0.12444444444444436,r24_c10,14.0,0.9333333333333333,True,1.0,1.1421319796954315,0.12444444444444436,r24_c10,14.0,0.9333333333333333,0.12444444444444436
Dialysis | r26_c10 | Wednesday,Dialysis,r26_c10,Wednesday,41,33,True,09:00-09:30,0.975609756097561,2,0.024390243902439046,89.99999999999993,2.1951219512195124,0.01829268292682927,True,True,0.024390243902439046,89.99999999999993,2.1951219512195124,0.01829268292682927,0.024390243902439046,89.99999999999993,0.01829268292682927,2.0,0.9071980963712076,1.0,1.102295081967213,0.09280190362879237,r26_c12,39.0,0.9512195121951219,True,1.0,1.102295081967213,0.09280190362879237,r26_c12,39.0,0.9512195121951219,0.09280190362879237
Dialysis | r26_c12 | Friday,Dialysis,r26_c12,Friday,124,53,True,15:00-15:30,0.7016129032258065,2,0.2983870967741935,30.000000000000004,8.951612903225806,0.07459677419354839,True,True,0.2983870967741935,30.000000000000004,8.951612903225806,0.07459677419354839,0.2983870967741935,30.000000000000004,0.07459677419354839,4.0,0.28030697190426634,3.0,3.567517401392112,0.7196930280957337,r26_c10,44.0,0.3548387096774194,True,3.0,3.567517401392112,0.7196930280957337,r26_c10,44.0,0.3548387096774194,0.7196930280957337
Dialysis | r26_c12 | Monday,Dialysis,r26_c12,Monday,115,52,True,15:00-15:30,0.6347826086956522,5,0.3652173913043478,32.857142857142854,12.0,0.1,True,True,0.3652173913043478,32.857142857142854,12.0,0.1,0.3652173913043478,32.857142857142854,0.1,4.0,0.2763705103969754,3.0,3.6183310533515733,0.7236294896030246,r25_c12,37.0,0.3217391304347826,True,3.0,3.6183310533515733,0.7236294896030246,r25_c12,37.0,0.3217391304347826,0.7236294896030246
Dialysis | r26_c12 | Thursday,Dialysis,r26_c12,Thursday,9,3,True,15:00-15:30,0.4444444444444444,4,0.5555555555555556,47.99999999999999,26.666666666666664,0.2222222222222222,False,False,,,,,,,,2.0,0.5061728395061729,1.0,1.975609756097561,0.49382716049382713,r26_c10,5.0,0.5555555555555556,False,,,,,,,
Dialysis | r26_c12 | Tuesday,Dialysis,r26_c12,Tuesday,4,2,True,14:30-15:00,0.5,3,0.5,60.0,30.0,0.25,False,False,,,,,,,,2.0,0.5,1.0,2.0,0.5,r25_c12,2.0,0.5,False,,,,,,,
Dialysis | r26_c12 | Wednesday,Dialysis,r26_c12,Wednesday,112,52,True,15:00-15:30,0.6696428571428571,2,0.3303571428571429,29.999999999999993,9.910714285714285,0.08258928571428571,True,True,0.3303571428571429,29.999999999999993,9.910714285714285,0.08258928571428571,0.3303571428571429,29.999999999999993,0.08258928571428571,4.0,0.28651147959183676,3.0,3.4902615470228153,0.7134885204081632,r26_c10,40.0,0.35714285714285715,True,3.0,3.4902615470228153,0.7134885204081632,r26_c10,40.0,0.35714285714285715,0.7134885204081632
Dialysis | r26_c4 | Friday,Dialysis,r26_c4,Friday,20,14,True,09:00-09:30,0.8,2,0.19999999999999996,30.000000000000007,6.0,0.05,True,True,0.19999999999999996,30.000000000000007,6.0,0.05,0.19999999999999996,30.000000000000007,0.05,1.0,1.0,0.0,1.0,0.0,r26_c12,20.0,1.0,True,0.0,1.0,0.0,r26_c12,20.0,1.0,0.0
Dialysis | r26_c4 | Monday,Dialysis,r26_c4,Monday,17,14,True,09:00-09:30,0.7647058823529411,3,0.23529411764705888,82.49999999999999,19.411764705882355,0.10294117647058823,True,True,0.23529411764705888,82.49999999999999,19.411764705882355,0.10294117647058823,0.23529411764705888,82.49999999999999,0.10294117647058823,2.0,0.7923875432525951,1.0,1.2620087336244543,0.20761245674740492,r26_c12,15.0,0.8823529411764706,True,1.0,1.2620087336244543,0.20761245674740492,r26_c12,15.0,0.8823529411764706,0.20761245674740492
Dialysis | r26_c4 | Wednesday,Dialysis,r26_c4,Wednesday,26,16,True,09:00-09:30,0.7307692307692307,4,0.2692307692307693,38.57142857142857,10.384615384615385,0.08653846153846155,True,True,0.2692307692307693,38.57142857142857,10.384615384615385,0.08653846153846155,0.2692307692307693,38.57142857142857,0.08653846153846155,2.0,0.57396449704142,1.0,1.7422680412371137,0.42603550295857995,r26_c12,18.0,0.6923076923076923,True,1.0,1.7422680412371137,0.42603550295857995,r26_c12,18.0,0.6923076923076923,0.42603550295857995
Dialysis | r27_c10 | Friday,Dialysis,r27_c10,Friday,185,53,True,09:00-09:30,0.5783783783783784,2,0.42162162162162165,60.0,25.2972972972973,0.21081081081081082,True,True,0.42162162162162165,60.0,25.2972972972973,0.21081081081081082,0.42162162162162165,60.0,0.21081081081081082,1.0,1.0,0.0,1.0,0.0,r23_c9,185.0,1.0,True,0.0,1.0,0.0,r23_c9,185.0,1.0,0.0
Dialysis | r27_c10 | Monday,Dialysis,r27_c10,Monday,196,52,True,09:00-09:30,0.5714285714285714,2,0.4285714285714286,59.99999999999999,25.71428571428571,0.21428571428571427,True,True,0.4285714285714286,59.99999999999999,25.71428571428571,0.21428571428571427,0.4285714285714286,59.99999999999999,0.21428571428571427,1.0,1.0,0.0,1.0,0.0,r23_c9,196.0,1.0,True,0.0,1.0,0.0,r23_c9,196.0,1.0,0.0
Dialysis | r27_c10 | Tuesday,Dialysis,r27_c10,Tuesday,3,1,True,09:00-09:30,0.6666666666666666,2,0.33333333333333337,59.99999999999999,20.0,0.16666666666666666,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r23_c9,3.0,1.0,False,,,,,,,
Dialysis | r27_c10 | Wednesday,Dialysis,r27_c10,Wednesday,188,52,True,09:00-09:30,0.574468085106383,2,0.42553191489361697,60.00000000000001,25.53191489361702,0.2127659574468085,True,True,0.42553191489361697,60.00000000000001,25.53191489361702,0.2127659574468085,0.42553191489361697,60.00000000000001,0.2127659574468085,1.0,1.0,0.0,1.0,0.0,r23_c9,188.0,1.0,True,0.0,1.0,0.0,r23_c9,188.0,1.0,0.0
Dialysis | r27_c13 | Thursday,Dialysis,r27_c13,Thursday,4,2,True,09:30-10:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r25_c22,4.0,1.0,False,,,,,,,
Dialysis | r27_c13 | Tuesday,Dialysis,r27_c13,Tuesday,3,2,True,09:30-10:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r25_c22,3.0,1.0,False,,,,,,,
Dialysis | r27_c16 | Friday,Dialysis,r27_c16,Friday,3,1,True,23:30-00:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r28_c17,3.0,1.0,False,,,,,,,
Dialysis | r27_c9 | Friday,Dialysis,r27_c9,Friday,1,1,True,09:30-10:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r29_c17,1.0,1.0,False,,,,,,,
Dialysis | r27_c9 | Monday,Dialysis,r27_c9,Monday,6,2,True,09:00-09:30,0.6666666666666666,3,0.33333333333333337,44.99999999999999,15.0,0.125,False,False,,,,,,,,3.0,0.3888888888888889,2.0,2.571428571428571,0.6111111111111112,r28_c16,3.0,0.5,False,,,,,,,
Dialysis | r27_c9 | Thursday,Dialysis,r27_c9,Thursday,2,2,True,10:00-10:30,0.5,2,0.5,30.0,15.0,0.125,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r29_c17,2.0,1.0,False,,,,,,,
Dialysis | r27_c9 | Wednesday,Dialysis,r27_c9,Wednesday,7,5,True,09:00-09:30,0.42857142857142855,4,0.5714285714285714,37.5,21.428571428571427,0.17857142857142855,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r29_c17,7.0,1.0,False,,,,,,,
Dialysis | r28_c15 | Thursday,Dialysis,r28_c15,Thursday,18,8,True,10:00-10:30,0.7777777777777778,2,0.2222222222222222,30.0,6.666666666666666,0.05555555555555555,True,True,0.2222222222222222,30.0,6.666666666666666,0.05555555555555555,0.2222222222222222,30.0,0.05555555555555555,2.0,0.5246913580246915,1.0,1.9058823529411761,0.47530864197530853,r31_c19,11.0,0.6111111111111112,True,1.0,1.9058823529411761,0.47530864197530853,r31_c19,11.0,0.6111111111111112,0.47530864197530853
Dialysis | r28_c15 | Tuesday,Dialysis,r28_c15,Tuesday,12,10,True,10:00-10:30,0.8333333333333334,2,0.16666666666666663,30.000000000000007,5.0,0.041666666666666664,True,True,0.16666666666666663,30.000000000000007,5.0,0.041666666666666664,0.16666666666666663,30.000000000000007,0.041666666666666664,2.0,0.513888888888889,1.0,1.9459459459459456,0.48611111111111105,r26_c9,7.0,0.5833333333333334,True,1.0,1.9459459459459456,0.48611111111111105,r26_c9,7.0,0.5833333333333334,0.48611111111111105
Dialysis | r28_c16 | Friday,Dialysis,r28_c16,Friday,2,2,True,15:30-16:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r31_c14,2.0,1.0,False,,,,,,,
Dialysis | r28_c16 | Monday,Dialysis,r28_c16,Monday,4,2,True,12:00-12:30,0.25,4,0.75,180.0,135.0,0.6875,False,False,,,,,,,,2.0,0.5,1.0,2.0,0.5,r27_c9,2.0,0.5,False,,,,,,,
Dialysis | r28_c16 | Wednesday,Dialysis,r28_c16,Wednesday,2,2,True,15:30-16:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r31_c14,2.0,1.0,False,,,,,,,
Dialysis | r28_c17 | Thursday,Dialysis,r28_c17,Thursday,7,3,True,10:30-11:00,0.7142857142857143,3,0.2857142857142857,45.00000000000001,12.857142857142858,0.10714285714285714,False,False,,,,,,,,3.0,0.42857142857142855,2.0,2.3333333333333335,0.5714285714285714,r27_c16,4.0,0.5714285714285714,False,,,,,,,
Dialysis | r28_c17 | Wednesday,Dialysis,r28_c17,Wednesday,1,1,True,10:00-10:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r27_c16,1.0,1.0,False,,,,,,,
Dialysis | r28_c9 | Monday,Dialysis,r28_c9,Monday,1,1,True,09:30-10:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,1.0,1.0,0.0,1.0,0.0,r21_c9,1.0,1.0,False,,,,,,,
Dialysis | r28_c9 | Thursday,Dialysis,r28_c9,Thursday,19,11,True,09:30-10:00,0.7368421052631579,4,0.26315789473684215,59.999999999999986,15.789473684210526,0.13157894736842105,True,True,0.26315789473684215,59.999999999999986,15.789473684210526,0.13157894736842105,0.26315789473684215,59.999999999999986,0.13157894736842105,1.0,1.0,0.0,1.0,0.0,r21_c9,19.0,1.0,True,0.0,1.0,0.0,r21_c9,19.0,1.0,0.0
